PresenceMedicalProcedure;A medical procedure requiring the patient's physical presence.;subkind
SevereOutcome;A serious or dangerous outcome of a medical procedure.;subkind
PrescribedDrug;A drug that has been prescribed by a doctor.;roleMixin
SevereSymptom;A symptom that is intense or causes significant distress.;subkind
MedicalProcedure;A course of action intended to treat or alleviate a medical condition.;kind
DoseSchedule;A timetable for administering doses of a medication.;kind
Symptom;A physical or mental feature that is regarded as indicating a condition of disease.;kind
MildSymptom;A symptom that is not severe.;subkind
Address;The particulars of the place where someone lives or an organization is situated.;kind
PreviousIllness;An illness that someone has suffered from in the past.;kind
TherapeuticProcedure;A medical procedure intended to treat or heal a condition.;subkind
Date;A particular day of a month or year.;datatype
Prescription;A written direction for the preparation and administration of a medicine.;kind
GeneralPractitioner;A doctor who provides primary care and treats a wide range of health problems.;subkind
PhysicalExam;A thorough examination of a patient's body by a doctor in order to assess their state of health.;subkind
SpecialistDoctor;A doctor who specializes in a particular area of medicine.;subkind
Rating;A measure, quantity, or frequency, typically one of a specified number or range.;quality
name;description;inferred_stereotype
Hazard;A source of potential harm or damage.;role
Hazard Element;A component or aspect of a hazard.;roleMixin
Event;An occurrence that happens at a time and location.;event
Disposition;An inclination or tendency to act or think in a particular way.;quality
Mishap Victim;An entity that experiences harm or loss in a mishap.;role
Kind;A fundamental category of entity.;kind
Situation;A set of circumstances that exists at a particular time and location.;situation
Initiator Factor;A factor that contributes to the initiation of an event or process.;roleMixin
Initiating Role;The role played by an entity in initiating an event or process.;roleMixin
Mishap;An unfortunate incident that happens unexpectedly and unintentionally, typically resulting in damage or injury.;event
Exposure;The state of being subject to something which may have a harmful effect.;situation
Harm TruthMaker;The entity or factor that makes it true that harm has occurred.;roleMixin
Environment Object;An object that is part of the environment.;roleMixin
Role;A function or part played by an entity in a particular situation.;role
Initiating Event;An event that triggers the start of another event or process.;event
Relator;An entity that relates two or more other entities.;relator
Initiating Condition;A condition that must be met for an event or process to be initiated.;situation
name;description;inferred_stereotype
Full Time Internship;A type of internship program where the intern works for a full work week.;subkind
Educational Institution;An organization that provides educational services, typically involving structured programs of study.;subkind
Employment;The state of having paid work.;situation
Post Graduate Student;A student who is pursuing studies beyond the bachelor's degree level.;subkind
Insurance Carrier;A company that provides insurance coverage.;subkind
Employee;A person employed for wages or salary, especially at nonexecutive level.;role
Intern;A student or trainee who works, typically for little or no pay, in order to gain work experience.;role
Internship;A period of work experience offered by an organization for a limited period of time.;kind
Natural Person;A human being, as opposed to a legal person such as a corporation.;subkind
Internship Provider Organization;An organization that offers internship programs.;subkind
Obligatory Internship;A type of internship program that is required for academic credit or graduation.;subkind
Juridical Person;An entity, such as a corporation, that is recognized as having legal rights and obligations.;subkind
Term of commitment;A period of time to which one is committed by agreement or obligation.;quality
Student;A person who is studying at a school, college, or university.;role
Personal Injury Insurance;A type of insurance that covers the costs of medical expenses and other losses resulting from an accident.;subkind
Educational Supervisor;A supervisor who oversees the educational progress of a student or intern.;role
Voluntary Internship;A type of internship program that is not required but is undertaken by choice.;subkind
College Student;A student who is attending college.;subkind
